did,name,phone,local,domain,passwd,lat,lng,stock
47638,최숙형,01098549701,aebdebfi,mediafire.com,824b4s,33.5837,126.52073,7
47639,노승철,01050111523,bfiri,cnn.com,97211x3d,36.9846,127.9393,1
47640,권범순,01029619964,velkd,bandcamp.com,4zi5vpo5,37.5671,126.9077,9
47641,최선형,01097868686,jnajl,nasa.gov,srodkq,37.4228,127.87922,8
47642,남열균,01065734061,rskijg,craigslist.org,mdnzdct,37.3624,127.95214,0
47643,박옥귀,01023943095,amibp,linkedin.com,l1xw45loj,36.1574,128.42649,6
47644,서은석,01086893148,mtili,latimes.com,k1k431i,37.3624,127.93006,0
47645,노정식,01048459485,scastp,bloglovin.com,9wyd3sbp,35.2039,129.05945,4
47646,손봉식,01071042481,dpidh,businessinsider.com,6ryktath,37.3815,127.99503,2
47647,이화형,01084306927,bparn,discuz.net,21siswz0,37.6497,126.97891,4
47648,이기달,01075693351,ddiggsc,sohu.com,x0vo5yz,37.6616,127.02394,3
47649,도기환,01088060038,bfire,nasa.gov,gweeka034,35.2305,129.00921,6
47650,장말실,01036244925,amccubc,arizona.edu,qe2vls,37.5458,126.90448,0
47651,장필여,01045662626,sreehst,youtu.be,x9fv49ns,36.248,128.30107,5
47652,김명권,01088024567,vdak,xing.com,ihmlv15y2,37.5347,126.91024,6
47653,황인곤,01029256925,ysanj,discuz.net,qszw6gfd2,35.2281,129.00819,0
47654,김영조,01038681048,wbaes,cloudflare.com,zk0cibmr4,36.1505,128.34826,0
47655,유목종,01021788166,srek,omniture.com,bp8quoh,36.2059,128.4948,6
47656,채항석,01086142956,hstnho,amazon.co.uk,mfg3v03,35.253,129.02394,8
47657,김진천,01064761668,ndykhb,mlb.com,fprkb3,37.6134,127.01446,2
47658,권종혁,01092488163,fcolbd,hubpages.com,bdgdab,35.2207,129.03173,0
47659,최희남,01064290693,gkijma,mashable.com,n18hvtcfh,37.4166,127.80011,1
47660,백철형,01043518782,rjads,paginegialle.it,4wwgzmq3r,37.503,126.90505,8
47661,강유현,01040664579,ftorfc,yolasite.com,dnqvuxvy9,37.6506,126.98592,1
47662,허외순,01050244783,jgomky,sbwire.com,piwpdwz72,37.6107,126.89684,5
47663,표정선,01021250409,acan,webeden.co.uk,79dvk53,37.544,126.89523,1
47664,홍옥화,01068919051,amialcdo,washingtonpost.com,67ltj5,37.5674,126.90949,1
47665,소관영,01062087554,asackjg,gov.uk,7tfynax8,37.0235,127.92935,4
47666,손상봉,01095637526,ivimbo,linkedin.com,eecdcw1,36.1808,128.36675,7
47667,오기환,01095324302,fcaysg,china.com.cn,hgg2ug77,37.5112,126.9171,8
47668,정재욱,01099534613,dhelsre,hostgator.com,kdl2fgw76,37.4184,127.98894,5
47669,장세인,01021983886,hstubuja,samsung.com,tx9zxvfm,35.2426,129.00437,1
47670,윤완호,01025497566,aaucdja,latimes.com,s6vj393a,35.1594,128.90378,3
47671,장한순,01059706435,aaucmf,yolasite.com,m7hbsr7o,35.1693,129.05305,4
47672,강대옥,01098920730,plevm,cam.ac.uk,n447q9,37.6479,126.98786,6
47673,이한석,01060250290,aaues,i2i.jp,ap6ozee,37.6082,126.93288,5
47674,장필종,01083274274,gdumbco,macromedia.com,ay4hnlhoz,37.0541,127.96479,0
47675,노판준,01082756699,cdow2cho,reference.com,kz0z3p,37.6313,127.01362,3
47676,김영군,01096900259,aaufto,quantcast.com,tpk60u8w,36.166,128.36167,7
47677,노국상,01036980768,kdevaami,list-manage.com,ucpgn4dv,37.5491,126.90452,6
47678,임종애,01037574391,djaidh,arizona.edu,adv54pkni,36.1142,128.42918,2
47679,최석락,01028743975,dshegp,sbwire.com,mpkq2z,37.6374,126.98177,6
47680,최무경,01091629847,nholfra,webeden.co.uk,yor3jwzct,35.3139,128.92998,5
47681,박영승,01029262324,kculth,umich.edu,1k67qzts,35.1954,128.94057,5
47682,변중철,01045642073,estlersc,macromedia.com,sq9xp7cx,37.6388,126.99573,8
47683,남진국,01021478063,hpanme,census.gov,nbt0kfvg,35.2027,128.83154,4
47684,윤태후,01040136173,vdallg,cnn.com,cydo5eb,37.5855,126.89668,9
47685,정은교,01036509208,asacr,jalbum.net,a7eoe40,37.0585,127.91588,3
47686,배민규,01080500515,mbofs,homestead.com,24e2j3c,37.5809,126.89159,5
47687,조형기,01093512894,ptiiv,quantcast.com,b3ddh2gt,37.5959,126.96937,9
47688,김기술,01035305559,ndykehbi,gov.uk,0ays8l,36.238,128.31084,7
47689,송치성,01081402184,bcopfc,php.net,c2fagr,37.6186,127.00452,9
47690,윤제복,01049380572,wbackbt,nyu.edu,i91t1ay,37.5203,126.93201,5
47691,김년숙,01031818914,kcuami,yandex.ru,dvm8h7d9p,37.6529,127.02488,5
47692,김복룡,01023424270,dkeln,homestead.com,5d732s0w,35.2104,129.05555,4
47693,요세프,01062807269,rjaruj,google.fr,3pacqm,37.6276,126.98961,5
47694,이윤민,01035035658,cscsca,nydailynews.com,6yu6xqaa,37.5514,126.89536,9
47695,투트와일러,01049434526,rgeron,chron.com,5stq1j,37.5699,126.98109,8
47696,조강윤,01098197234,mbofc,cpanel.net,1lnujp,37.6539,127.02188,3
47697,나판금,01084081586,acadsn,archive.org,uxwyvdh5,37.6235,126.89995,1
47698,홍복동,01095717265,mkyl,nydailynews.com,9dq134v,36.1727,128.3655,8
47699,김현문,01062251807,srev,samsung.com,ckf63g,35.189,129.02437,6
47700,이희곤,01054659809,mfeg,yolasite.com,y0h2rwiy9,37.6052,127.00345,6
47701,임애은,01037183292,tfali,altervista.org,2om1idbq,36.9711,127.97072,1
47702,표재근,01057540730,gmcgugha,php.net,xn1yhj4,37.5647,126.89552,2
47703,이경묵,01045563092,ksinho,yolasite.com,49xtrgj,37.6249,126.97667,5
47704,이충영,01067093058,nmev,amazon.co.uk,85xnussub,35.2324,129.00822,5
47705,하영훈,01071468301,tfalkile,qq.com,zd4dk1,37.6359,126.9847,3
47706,조대범,01049520947,atod,i2i.jp,up2rw2u,37.624,126.99863,1
47707,백경업,01031298756,cobrg,google.fr,139brl5,37.5558,126.90737,2
47708,이동교,01067543183,jgoldj,samsung.com,ym7mj7v,37.6219,126.97759,0
47709,김장렬,01094301546,lthg,reverbnation.com,jy2gn4,37.5694,126.98109,9
47710,홍광표,01033321738,dhed,cnn.com,wdpqije,36.115,128.41907,3
47711,임성배,01085151463,lharsk,examiner.com,b8cibkn,37.5718,126.92951,3
47712,서정예,01068430520,dsherato,webeden.co.uk,9bd1hx0k6,37.6033,126.9734,9
47713,노길상,01089714769,wbackest,omniture.com,gm93ly2e,37.5774,126.9702,3
47714,연철영,01046257117,eakess,census.gov,w8lca9cm,36.189,128.33058,3
47715,심숙이,01026991622,beamky,list-manage.com,ldmyrvj,37.4005,127.93562,7
47716,최웅열,01057058545,estljch,chron.com,i58bu0,37.0259,127.94263,6
47717,정오균,01063761619,ddilha,cpanel.net,umq1vnf,36.2162,128.36092,0
47718,윤소식,01061616329,diornme,sogou.com,uf3exj,35.2694,129.01857,2
47719,배분남,01092042960,tfalkuja,washingtonpost.com,i2os858j,37.6288,126.98164,7
47720,조단요,01056535114,jgarrb,latimes.com,4n283q4vo,37.6567,127.02291,6
47721,류제홍,01046972581,atof,ca.gov,qhebgqeux,37.6201,126.92291,5
47722,이범남,01098779384,rjarj,altervista.org,etpiuxsw,36.3679,128.33095,1
47723,김근삼,01045976791,jchesc,php.net,c2t5qtj,35.1695,129.03715,4
47724,조정군,01082541216,dkelcho,opera.com,g3ufcgtak,37.3983,127.93053,5
47725,안승서,01034743941,diolt,php.net,y2ui339hm,37.5768,126.99109,4
47726,전기석,01049827145,ssmeg,cpanel.net,g2m7x2s,37.6315,126.98067,1
47727,판본삼십차,01023809970,djaihs,bandcamp.com,td0obvx6,36.2262,128.30979,4
47728,유은숙,01085702706,rbeisn,macromedia.com,peug6nxy5,37.3902,127.83166,8
47729,유기준,01046393166,ggecw,harvard.edu,qmfc05l,35.1605,128.8331,8
47730,전한섭,01029999044,gpickb,mediafire.com,4zmqjj289,37.5781,126.90279,1
47731,박미전,01063537702,mwrw,dion.ne.jp,vnznurn8m,37.4049,127.96073,5
47732,이화섭,01081222043,kdevabcu,webeden.co.uk,kgy8v2t2,35.1112,129.02313,1
47733,한용식,01031946240,vdalm,odnoklassniki.ru,e73lnz,37.5307,126.92018,4
47734,이시응,01043598927,dkellb,youtube.com,v6mn87ei,35.2264,129.03674,4
47735,마이클창,01054807285,lbuckj,qq.com,29mhugyv,35.2273,128.91554,7
47736,임원빈,01066565937,dsheruja,php.net,3ch4p0,35.1878,129.06127,3
47737,전형련,01084658260,jmaiysa,youtu.be,hi8lx25,37.5784,126.93757,6
47738,곽창영,01066190702,sreb,china.com.cn,y7m2c8,35.222,129.05762,6
47739,브렛,01079869012,eamedb,cnn.com,qa0l8d,37.0621,127.93478,1
47740,정득영,01048350882,jliddmti,sbwire.com,2jw6j0l9,35.171,129.06027,3
47741,민백기,01096321192,ptibea,dion.ne.jp,1xfi74y,35.2143,129.02754,8
47742,호상예,01026387019,rscjg,xing.com,zemoa5hgy,35.2562,129.0095,6
47743,전제철,01097749906,snumfe,mlb.com,nivbumh,37.6239,126.96764,8
47744,신철영,01078070611,nhollb,umich.edu,uig4uc7f,37.5154,126.90425,0
47745,배공주,01048935224,jnatiw,seattletimes.com,ef0f4r,35.2069,129.0615,7
47746,백운호,01060120258,bcusca,amazon.co.jp,5850fq6mq,36.2086,128.33163,2
47747,신하순,01068980225,mfeea,odnoklassniki.ru,wahzqk,37.5432,126.89507,6
47748,이인근,01021259086,ftorsc,qq.com,8k7zf4l0o,37.6529,126.9869,2
47749,오순동,01080430646,hbiagea,hostgator.com,ws71xz59,37.0133,127.79739,8
47750,박락조,01056746313,mkynbc,sbwire.com,vrzgjpg,37.5711,127.02305,2
47751,정상식,01090042110,ujarbco,sbwire.com,kdwnt85z,37.5975,127.00944,1
47752,이규임,01039917496,dpichb,ocn.ne.jp,ujae9fd,37.5801,126.93059,3
47753,설동원,01055140002,vdallha,odnoklassniki.ru,utym4s7,37.6663,127.02398,5
47754,유범상,01073628252,mevebco,cloudflare.com,dh1q8zz3,37.6412,126.97782,1
47755,배경일,01041168945,tfalkdi,nasa.gov,ja5cgp8l,36.1827,128.44115,0
47756,최영학,01073889992,ndykelt,cbslocal.com,crppcu,37.6072,126.93181,4
47757,성낙용,01095964205,beanh,dion.ne.jp,dndr0czsp,35.2248,129.05646,8
47758,백영길,01067221670,ilezkd,berkeley.edu,lrinmo8,35.2457,129.0131,8
47759,정구진,01036431553,bcurlh,arizona.edu,910bmgcj,37.4269,127.95684,3
47760,최자영,01091068499,chowgd,nature.com,o9jfaf6,36.1446,128.35028,4
47761,복정옥,01091792528,ktoomd,php.net,munz5moxr,37.6253,126.97863,7
47762,손영봉,01098420215,scoasdd,qq.com,y5haci30h,37.4164,127.95232,5
47763,유태옥,01085289655,jmaidgdu,netscape.com,jw71ky013,35.2389,129.05784,0
47764,김유식,01081185534,cwesmky,archive.org,ywkc5dsx,37.34,127.96114,2
47765,안복남,01075375498,dkeliv,yolasite.com,nuk1nbh88,37.5588,127.01201,2
47766,유금산,01020462434,dshers,washingtonpost.com,ldo6gaf0,36.1741,128.35777,9
47767,에조에,01039116734,ksimb,domainmarket.com,0ddcdp,37.5712,126.99106,3
47768,최광우,01057213605,jgoleuja,census.gov,dnv11px,37.5701,126.98506,0
47769,임덕란,01039798846,jnadk,microsoft.com,khirotb,35.2055,129.0575,3
47770,진화두,01095531400,gprc,yale.edu,jpgf5g,33.5657,126.53167,4
47771,전경숙,01082097258,rgeroe,nyu.edu,vti5g6o,35.1959,129.02832,2
47772,조재숙,01036764435,tfam,nasa.gov,rfewmz3,35.2055,129.07031,3
47773,서경순,01025501379,kdewba,linkedin.com,cr0mfu4,36.9829,127.87119,7
47774,곽동호,01054598892,hstysa,macromedia.com,mj7ard66l,37.5417,126.90947,5
47775,김겸일,01071050212,bcoppvd,businessinsider.com,ogi8fkx,37.6204,126.9786,1
47776,최우섭,01087564405,mkyne,cpanel.net,qtbn2p8f,35.2062,129.05646,3
47777,심승옥,01022898846,iwoodb,so-net.ne.jp,9xaqly9k,35.3072,129.01373,2
47778,이민태,01065002550,dhellple,latimes.com,svnimg7,37.5585,126.97603,3
47779,구자연,01071071913,ysajm,ocn.ne.jp,f48l6gua,35.2908,129.00796,8
47780,주장겸,01060627873,iwool,sbwire.com,wcpaxbwiz,37.3608,127.92134,0
47781,박한영,01025752415,rscucdo,macromedia.com,gmn9ymrja,36.1606,128.31016,7
47782,김홍전,01089096049,mdocrbe,sbwire.com,npr534,37.6329,127.01569,9
47783,오공석,01024457076,mboosc,opera.com,5grglja,35.2489,128.83998,2
47784,이형익,01081716559,nmeija,nature.com,buh90erbv,37.3537,127.92505,7
47785,김창홍,01054454017,tfalks,mediafire.com,2556e8z,37.5924,126.99632,7
47786,차금례,01034692045,bthile,weibo.com,wco284,37.0187,127.9385,2
47787,윤윤식,01021578745,fcayssnu,reference.com,9ocgad0rl,37.003,127.83017,9
47788,선흥래,01063537950,cbygrfco,hostgator.com,a2qs63py,36.8694,127.99524,9
47789,남윤호,01041537647,bfift,census.gov,k4kqmpbr,36.1906,128.36267,2
47790,정동휘,01057712232,atowla,pinterest.com,mk9n9nq3m,37.5729,126.89939,8
47791,신현필,01091458967,estls,yolasite.com,ti87m6,36.091,128.35703,2
47792,안성종,01067205209,amccukc,nasa.gov,rfxdbuk20,35.2159,129.04837,4
47793,명정진,01066834013,mbeeiv,nature.com,7pj7gkqg,36.1194,128.42725,9
47794,조성행,01067540826,mbeejfa,domainmarket.com,y5a80h,37.5735,126.98411,4
47795,배준강,01097746377,scarg,jalbum.net,2alr7no,37.5918,126.96924,9
47796,장석추,01042515114,jnatdhe,archive.org,icv52iq9,37.6033,126.99038,2
47797,이종학,01040754434,scastlh,deviantart.com,rmo1lwe,37.5945,126.99734,4
47798,김원경,01096331614,fcaysysa,plala.or.jp,li4bnmo,37.6273,127.00567,7
47799,신현찬,01026917290,srej,census.gov,z231rurom,35.2287,128.83779,6
47800,리정익,01084878534,rbeisi,state.tx.us,wcp9ey4,37.665,127.02097,5
47801,최청낙,01086658974,amccsna,nydailynews.com,xeo75219q,36.1618,128.33733,4
47802,신문영,01026074262,jfad,macromedia.com,a5eu3kozr,37.5763,127.00611,4
47803,윤종율,01048106028,cobkt,51.la,e2m6r4fk,37.0801,127.92692,0
47804,김규탁,01079390809,bthuril,archive.org,kp33pzp6,37.5428,126.90515,8
47805,양덕은,01058283267,eamerdke,mashable.com,1seqbb51w,35.2047,129.05956,5
47806,이수연,01091964505,ysanb,macromedia.com,u6i96521m,37.522,126.94239,8
47807,송완하,01058391128,dhebpa,discuz.net,39f6hc,35.1983,129.0703,5
47808,전수란,01029829782,gdumj,chron.com,poh51x3s,35.2056,129.06049,4
47809,샬럴러,01027888161,scoasc,samsung.com,dxzyrws64,37.5559,126.89921,2
47810,남정길,01061966676,mevb,ox.ac.uk,66xq97c4s,35.2355,129.01224,0
47811,박미우,01044855758,mtill,nydailynews.com,kmhz032p,37.6008,126.92777,3
47812,김진생,01071364399,nmeww,i2i.jp,0yiyfr59,37.6047,126.92885,1
47813,연남희,01036817079,dbudlha,nih.gov,obhwyl6x,36.9185,128.04079,0
47814,권명오,01090670433,ftorrsco,umn.edu,p1p99i,37.5165,126.90008,5
47815,김수근,01082639359,srees,biblegateway.com,j67w7eypc,37.0421,127.94058,2
47816,홍유지,01030061204,ivickmk,xing.com,verosbnl,37.5884,126.97031,8
47817,임사빈,01030094974,fcolbmfe,berkeley.edu,zp3b4m,36.2366,128.31091,4
47818,김무도,01044705630,bparm,macromedia.com,3pfswfs,37.5218,126.92701,9
47819,염용문,01031943985,hstubma,over-blog.com,aczu2i2av,37.2805,127.74198,6
47820,윤두석,01031767343,dpicdhe,webeden.co.uk,pl0v14j,37.5804,126.8964,0
47821,임건순,01071131414,eameak,nyu.edu,5ng1ej9,37.0551,127.9397,7
47822,장순희,01044172601,ggejf,list-manage.com,bap3ct4ie,37.0614,127.93594,5
47823,조기운,01036041652,ptidh,biblegateway.com,he66lhy,37.6333,127.00771,8
47824,주명수,01094019825,gkimjbr,sbwire.com,dtza9gx5q,37.4265,127.93278,2
47825,전종일,01099357976,bcurrgm,ocn.ne.jp,3e7g9pwso,36.2467,128.32995,6
47826,성경화,01083432075,nmeisav,webeden.co.uk,d0tcdlwh,37.5753,126.91175,2
47827,송윤자,01095654493,kdevadh,cpanel.net,i96jiac,37.4207,127.92387,9
47828,장기용,01020996704,savg,harvard.edu,bz3vutoq,36.1411,128.44201,1
47829,김건엽,01040237135,wwisr,homestead.com,njheraq,37.5569,126.89142,5
47830,김미녀,01068421653,cdor,amazon.co.jp,fwozzl4d6,37.6036,126.90195,9
47831,나천호,01083742063,mbood,sbwire.com,27ipbqg,37.0361,127.93465,6
47832,송경석,01022215104,savieft,ocn.ne.jp,gmqk98vri,35.1992,128.92293,4
47833,유화열,01077090678,kdevcw,arizona.edu,ag85ab,37.3755,128.00719,8
47834,배기명,01029161374,hpaa,sohu.com,vuql0o,37.6272,127.01965,7
47835,윤관병,01056147856,jgarrcw,weibo.com,1z4iqr34,37.0207,127.82502,1
47836,고홍관,01034433798,kcubth,macromedia.com,0hr9a6co,35.1881,129.06131,3
47837,전연순,01048929635,ndykdp,nydailynews.com,37n416s,35.3068,129.00972,7
47838,채동국,01043571080,rjar,biblegateway.com,ig6olgi,36.1757,128.33763,5
47839,정일순,01097586809,lbuci,plala.or.jp,1r39bw0dy,36.1847,128.34862,0
47840,황광규,01067629890,aebj,nasa.gov,3ifg60de,35.2066,129.05227,4
47841,이세연,01043267470,gdumf,foxnews.com,9ry2gj,35.2276,128.99622,8
47842,박기숙,01095456201,ksimt,nature.com,jklgzss4l,36.2793,128.29835,5
47843,설재신,01068923006,dhellcwe,nydailynews.com,wz68up,37.5721,126.89837,4
47844,최운성,01083190261,tfalkfr,examiner.com,dpko4us,37.5783,127.00925,1
47845,황효근,01047619941,beatno,sohu.com,bkvzl7a,37.5536,126.8923,1
47846,구정자,01033423303,jbrajgo,sbwire.com,iv1jd2gs,37.337,127.92312,8
47847,진동한,01086607242,lbuckm,51.la,jshjnbid,35.2298,129.05574,2
47848,심옥규,01035243705,ksimj,nyu.edu,1tj116hl,35.1584,129.02506,6
47849,남궁윤,01021551861,rjaruja,qq.com,49awucg,37.0262,127.80053,6
47850,민영하,01097903872,eakmf,microsoft.com,ruia8ws,36.0897,128.35901,5
47851,류지숙,01095331408,dsheb,smh.com.au,qp90oyx,37.6242,127.00563,2
47852,현성순,01082185862,bparve,google.fr,q1shb39,37.0475,127.757,3
47853,최영귀,01061029152,ddiggk,umich.edu,ujep6x,37.5746,126.97513,8
47854,정유근,01064963205,fcalb,sohu.com,fcpggz,37.6073,126.88584,3
47855,손경의,01035593964,dpiccsc,ca.gov,t2r02caf,37.5643,127.01203,2
47856,곽상수,01072922689,bfirr,microsoft.com,lcucfxnca,35.2275,129.0487,9
47857,정문성,01094945871,cobreest,berkeley.edu,w4wxv6,35.2276,129.01019,7
47858,송월덕,01037286138,eamerysa,prlog.org,tq53v7,36.186,128.3416,4
47859,염동휴,01039196955,nholmwr,examiner.com,g5vfanad,37.4074,127.95375,6
47860,육영옥,01079864640,kcurjg,plala.or.jp,raigefm,35.1864,129.0623,8
47861,김홍단,01099458590,jlidnh,bandcamp.com,gccbtp67r,35.1803,129.06021,6
47862,안송기,01032231534,ndykess,deviantart.com,yc5glsc,35.235,129.03762,4
47863,장병양,01054120399,acag,wufoo.com,23jgippqm,37.6534,127.02089,7
47864,박남식,01032285799,rgejg,altervista.org,0y6xot,37.3524,127.94007,5
47865,정은표,01080676439,fcolbf,craigslist.org,moeqhl1l,35.1273,128.88241,5
47866,박주만,01098587289,lhatft,hubpages.com,5kbroz,37.6304,126.99663,9
47867,조수도,01047318923,estluja,biblegateway.com,lew4oeg5,35.2485,128.95871,4
47868,위영진,01044664666,scastj,i2i.jp,nxj0m5n,37.4303,127.94883,3
47869,장심현,01030029944,djaimlha,nasa.gov,2b1gun7c,37.5482,126.91027,4
47870,박홍모,01042435533,snasre,amazon.co.jp,3rvveh,37.5774,126.90254,4
47871,양원직,01085948783,tfaljg,pinterest.com,k4u1zu,35.2858,129.00482,5
47872,신복주,01068027311,ivickac,macromedia.com,lgn4t9,37.3443,127.93406,6
47873,임현권,01063727938,ptid,wikimedia.org,3ru6ydc,35.1964,129.06638,8
47874,데라우치마사타케,01091207670,ftorrbth,microsoft.com,uxd6eomv,35.2143,129.0576,6
47875,윤삼희,01048395328,ssmet,quantcast.com,2qddtj0mv,36.317,128.37796,9
47876,함두배,01085075769,rjars,arizona.edu,blxat9jn,36.9751,127.98797,3
47877,유시정,01065001915,savieil,ow.ly,7w3yf81,35.2946,129.01553,9
47878,염영균,01021655322,aaubcu,cbslocal.com,m61uh2nm,37.5591,126.89833,3
47879,이나야마,01049473164,rskipsr,omniture.com,tkc7dp,35.162,128.93149,7
47880,장우현,01086104123,ggenccsc,archive.org,7itzh7yl,37.6197,126.89794,4
47881,신입분,01063030438,bpars,yolasite.com,x9lp09,36.1091,128.42202,1
47882,김치용,01071250541,bparajch,businessinsider.com,3asu1j6qw,35.1886,129.07018,5
47883,서정목,01026572842,dbufr,ocn.ne.jp,tbd1xr9,37.5663,126.89572,9
47884,소재우,01027072371,jmaidme,weibo.com,orux6n,35.2358,129.05679,7
47885,케네디오나시스,01052527548,snaiw,linkedin.com,wbwhou,36.1821,128.36058,9
47886,이형광,01096558173,ysaiw,chron.com,htpv4v,36.147,128.42009,5
47887,오팔원,01044260190,smef,nasa.gov,zsslymq,37.4056,127.95688,9
47888,이순돌,01084883681,fcaivi,princeton.edu,ff0mxn3s,35.201,129.06853,6
47889,이상팔,01034339907,rbersc,quantcast.com,frzwxqqr,37.625,127.0226,3
47890,강흥환,01060207658,acasnu,cnn.com,69ed85ew7,36.1974,128.34574,3
47891,고성택,01089907344,iwoodg,harvard.edu,w3sa3p60,35.205,129.06647,4
47892,정시절,01029085574,asar,examiner.com,42g3gd9,37.3932,127.81882,9
47893,박하식,01020570613,acadmbo,ca.gov,un58xc,35.2902,128.99988,4
47894,하찬용,01028602085,jgarrlb,php.net,09kb6dbyr,37.6119,126.92084,7
47895,이창배,01098841470,amij,so-net.ne.jp,66r8pvmyy,35.2968,129.01062,5
47896,박해칠,01098023253,aauchf,smh.com.au,ykpoercfm,37.3781,127.91517,0
47897,박윤재,01046977865,dsherbf,feedburner.com,bdzwtya85,37.5756,126.97519,3
47898,권구혁,01051652797,ujarndb,smh.com.au,31ws7d,35.2499,129.06981,4
47899,유장안,01080284613,nholk,wufoo.com,bwkc97ba,35.2771,129.03763,7
47900,안효단,01065031584,cwejbl,i2i.jp,stiv84v,35.2502,129.05991,2
47901,봉용우,01091007504,ujass,amazon.co.jp,idjz0i,37.4189,127.95671,8
47902,유승건,01092825269,dkek,amazon.co.uk,gmklwwrm,37.4397,127.96597,1
47903,안경자,01081847167,rgertf,wufoo.com,lq40psr,37.5985,126.97443,0
47904,곽금희,01064626701,fcolbkto,wufoo.com,9piqxc,36.1982,128.36176,0
47905,노재출,01034652840,sremd,ocn.ne.jp,lpdk8ufz,36.2624,128.39266,7
47906,정희정,01073505281,estlato,prlog.org,6gxee8bea,35.2073,128.99707,2
47907,서선일,01062857452,jgard,foxnews.com,oxqe0bn3,37.6099,126.93189,4
47908,오창순,01083012757,ilezefc,mlb.com,ipsli09s,37.5674,126.90033,6
47909,박희균,01063394902,jmadj,cbslocal.com,5ntr40t,37.6453,126.98578,4
47910,김진경,01051240669,cscoj,psu.edu,u12khl1,37.5561,126.88931,7
47911,유의봉,01035359950,gpicivi,chron.com,ledipvwe,37.0137,127.94642,7
47912,임동문,01020253417,cwenm,paginegialle.it,g9b21nv,36.2147,128.33064,3
47913,엄재영,01091595777,ivicb,psu.edu,2j675k,37.5286,126.89706,5
47914,성태호,01067796805,gmcgubt,altervista.org,ock8q708,37.5875,126.9882,9
47915,윤대의,01020112985,ktookato,prlog.org,m5uaow52g,36.1879,128.42893,2
47916,행크,01046874690,sreedys,homestead.com,wtoo750i3,37.534,126.93315,5
47917,나수영,01099992086,hstubd,cam.ac.uk,vsbgm7u5,37.0522,127.9519,6
